AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.0,,0.0,2.0,2.0
Institutional_Ownership,99.1,97.6,96.6,85.1,80.8
Net_Insider_Purchases,0.0,0.0,-1106.0,40334.0,40334.0
No_of_Employees,60.0,33.0,33.0,20.0,20.0
No_of_Institutions,96.0,89.0,89.0,68.0,37.0
