AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022,09/30/2021
Insider_Ownership,0.5,0.5,0.0
Institutional_Ownership,1.0,1.0,1.9
Net_Insider_Purchases,86.0,86.0,0.0
No_of_Employees,74.0,216.0,216.0
No_of_Institutions,6.0,7.0,8.0
