AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.2,1.6,1.0,0.9,2.0,2.1,1.6,1.6
Institutional_Ownership,88.8,84.6,83.8,83.2,82.6,81.6,78.1,80.2
Net_Insider_Purchases,-10.0,39.0,-309.0,-25.0,-25.0,-38.0,-14.0,-9.0
No_of_Employees,2841.0,2841.0,2634.0,2634.0,2634.0,2634.0,2487.0,2487.0
No_of_Institutions,534.0,520.0,475.0,463.0,475.0,444.0,395.0,395.0
