AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,0.2,0.2,0.1,0.1,0.1
Institutional_Ownership,94.3,96.7,95.9,81.2,97.4,97.6
Net_Insider_Purchases,11.0,74.0,77.0,18.0,-16.0,-166.0
No_of_Employees,3.0,3.0,3.0,3.0,4.0,4.0
No_of_Institutions,393.0,380.0,370.0,337.0,307.0,299.0
