AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,16.4,11.9,7.8,18.1,18.8,20.2,23.1
Net_Insider_Purchases,,,,,,,
No_of_Employees,260.0,260.0,260.0,260.0,260.0,260.0,260.0
No_of_Institutions,46.0,40.0,39.0,57.0,63.0,50.0,52.0
