AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021
Insider_Ownership,,4.7,0.0,0.0
Institutional_Ownership,74.9,66.5,61.9,59.3
Net_Insider_Purchases,14317.0,6530.0,0.0,4756.0
No_of_Employees,,,,
No_of_Institutions,115.0,124.0,134.0,138.0
