AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,1.5,1.4,0.7,1.1,1.1,0.7,0.5
Institutional_Ownership,33.1,37.3,37.4,40.4,38.3,35.4,38.0
Net_Insider_Purchases,585.0,486.0,1479.0,826.0,576.0,220.0,281.0
No_of_Employees,579.0,579.0,407.0,407.0,407.0,214.0,214.0
No_of_Institutions,143.0,140.0,154.0,154.0,143.0,144.0,132.0
