AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,43.7,43.5,0.7,43.5
Institutional_Ownership,1.8,1.6,1.5,0.5
Net_Insider_Purchases,226.0,186.0,43.0,11249.0
No_of_Employees,44.0,44.0,44.0,40.0
No_of_Institutions,15.0,15.0,16.0,10.0
