AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.9,2.2,0.3,1.6,2.0,1.3,0.1,0.8
Institutional_Ownership,99.3,99.7,96.4,97.1,96.8,97.3,,
Net_Insider_Purchases,56.0,460.0,-2.0,418.0,587.0,410.0,611.0,779.0
No_of_Employees,2600.0,2600.0,2500.0,2500.0,2600.0,2600.0,3200.0,3200.0
No_of_Institutions,245.0,235.0,231.0,236.0,221.0,221.0,230.0,238.0
