AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.0,0.0,1.6,0.5,0.1
Institutional_Ownership,0.0,0.0,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,1876.0,500.0,113.0
No_of_Employees,2.0,21.0,21.0,21.0,21.0
No_of_Institutions,2.0,4.0,4.0,2.0,4.0
