AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Institutional_Ownership,0.1,0.1,0.1,0.0,0.1,0.2,0.2
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,35000.0,35911.0,35911.0,42800.0,42800.0,42800.0,43900.0
No_of_Institutions,6.0,11.0,10.0,18.0,21.0,18.0,19.0
