AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,2.5,2.8,9.5
Institutional_Ownership,73.5,55.3,46.8
Net_Insider_Purchases,-6343.0,25847.0,18258.0
No_of_Employees,3172.0,3172.0,
No_of_Institutions,289.0,207.0,143.0
