AAII_KEY_STATISTICS_DATA,10/03/2020,07/04/2020
Insider_Ownership,0.5,0.5
Institutional_Ownership,,
Net_Insider_Purchases,390.0,204.0
No_of_Employees,1764.0,1762.0
No_of_Institutions,299.0,288.0
