AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,18.2,18.2,18.2,18.2,18.2,18.2,18.2
Institutional_Ownership,15.2,16.7,18.5,18.7,17.9,17.7,18.8
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,335186.0,292067.0,279617.0,267953.0,259619.0,249312.0,239233.0
No_of_Institutions,728.0,751.0,696.0,662.0,655.0,627.0,547.0
