AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,14.3,14.3,14.3
Institutional_Ownership,1.2,0.6,0.7
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,319.0,319.0,282.0
No_of_Institutions,2.0,2.0,1.0
