AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.0,1.2,1.7,4.2,0.1,,0.7,0.9,0.8
Institutional_Ownership,31.4,37.7,37.5,26.2,26.0,29.9,28.4,25.8,31.4
Net_Insider_Purchases,946.0,35.0,1146.0,16.0,7.0,0.0,2.0,10.0,10.0
No_of_Employees,67.0,60.0,60.0,59.0,59.0,59.0,59.0,54.0,54.0
No_of_Institutions,12.0,13.0,15.0,16.0,15.0,11.0,10.0,8.0,11.0
