AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,3.6,10.1,9.6,10.1,8.0
Institutional_Ownership,55.0,61.9,54.6,48.7,36.8
Net_Insider_Purchases,82.0,442.0,409.0,722.0,202.0
No_of_Employees,442.0,442.0,442.0,442.0,597.0
No_of_Institutions,106.0,122.0,111.0,87.0,74.0
