AAII_KEY_STATISTICS_DATA,03/31/2023,12/31/2021,06/30/2021
Insider_Ownership,0.3,0.3,0.2
Institutional_Ownership,63.7,63.0,37.1
Net_Insider_Purchases,200.0,463.0,612.0
No_of_Employees,,,
No_of_Institutions,81.0,79.0,71.0
