AAII_KEY_STATISTICS_DATA,06/30/2020,03/31/2020
Insider_Ownership,0.7,0.7
Institutional_Ownership,96.2,95.0
Net_Insider_Purchases,-160.0,-160.0
No_of_Employees,2051.0,2051.0
No_of_Institutions,433.0,423.0
