AAII_KEY_STATISTICS_DATA,01/31/2023,06/30/2022
Insider_Ownership,9.2,9.2
Institutional_Ownership,55.4,3.1
Net_Insider_Purchases,24889.0,24809.0
No_of_Employees,721.0,2.0
No_of_Institutions,29.0,20.0
