AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,2.9,4.2
Institutional_Ownership,47.0,49.1
Net_Insider_Purchases,8.0,88.0
No_of_Employees,698.0,638.0
No_of_Institutions,51.0,52.0
