AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,50.2,50.2,50.2
Institutional_Ownership,,,
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,1.0,2.0,2.0
No_of_Institutions,,,
