AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022,01/31/2022,07/31/2021
Insider_Ownership,0.6,0.5,0.6,1.2
Institutional_Ownership,74.7,76.1,,
Net_Insider_Purchases,6454.0,27495.0,45587.0,-4363.0
No_of_Employees,1501.0,1164.0,1164.0,870.0
No_of_Institutions,141.0,113.0,81.0,
