AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.9,2.6,3.0,3.0,0.5,0.5
Institutional_Ownership,30.5,30.7,29.5,23.8,26.6,27.6
Net_Insider_Purchases,17.0,393.0,369.0,385.0,39.0,23.0
No_of_Employees,147.0,147.0,147.0,147.0,270.0,270.0
No_of_Institutions,40.0,37.0,32.0,29.0,25.0,26.0
