AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,2.1,2.0,7.2
Institutional_Ownership,35.5,40.0,37.7
Net_Insider_Purchases,622.0,657.0,420.0
No_of_Employees,3902.0,3902.0,2803.0
No_of_Institutions,93.0,95.0,100.0
