AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,03/31/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,,
Institutional_Ownership,2.2,3.6,2.2,3.6,1.8,
Net_Insider_Purchases,,,,,,
No_of_Employees,89.0,86.0,101.0,101.0,101.0,101.0
No_of_Institutions,13.0,11.0,8.0,8.0,7.0,
