AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,0.6,0.6
Institutional_Ownership,95.3,87.2
Net_Insider_Purchases,378.0,361.0
No_of_Employees,2100.0,1900.0
No_of_Institutions,175.0,156.0
