AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.2,2.2,9.0,11.4,0.3,2.4
Institutional_Ownership,66.7,72.5,54.4,60.2,80.0,80.7
Net_Insider_Purchases,-933.0,-753.0,440.0,257.0,2.0,52.0
No_of_Employees,185.0,185.0,185.0,185.0,215.0,215.0
No_of_Institutions,74.0,93.0,108.0,103.0,117.0,125.0
