AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,4.1,0.9,2.8,3.0,3.1,0.3,1.0,1.0
Institutional_Ownership,80.5,83.1,81.6,78.0,75.7,75.5,78.2,79.6
Net_Insider_Purchases,168.0,-863.0,-913.0,270.0,371.0,0.0,-55.0,-837.0
No_of_Employees,269.0,237.0,185.0,184.0,181.0,171.0,162.0,153.0
No_of_Institutions,242.0,253.0,223.0,207.0,195.0,203.0,213.0,202.0
