AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.0,,,
Institutional_Ownership,86.6,72.9,52.2,34.4
Net_Insider_Purchases,0.0,,,
No_of_Employees,,,,
No_of_Institutions,66.0,61.0,44.0,32.0
