AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021
Insider_Ownership,,
Institutional_Ownership,57.0,78.8
Net_Insider_Purchases,,
No_of_Employees,42.0,32.0
No_of_Institutions,26.0,25.0
