AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,17.8,18.0,17.8
Institutional_Ownership,23.9,21.3,2.6
Net_Insider_Purchases,241.0,5962.0,5732.0
No_of_Employees,33.0,24.0,0.0
No_of_Institutions,69.0,64.0,2.0
