AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,1.3,7.4,6.8
Institutional_Ownership,51.8,47.9,46.9
Net_Insider_Purchases,844.0,35769.0,38589.0
No_of_Employees,440.0,,
No_of_Institutions,126.0,73.0,71.0
