AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,68.6,54.7,64.6,67.7,67.6,57.2,54.2
Net_Insider_Purchases,,,,,,,
No_of_Employees,187.0,187.0,163.0,163.0,163.0,128.0,128.0
No_of_Institutions,181.0,174.0,180.0,198.0,175.0,162.0,135.0
