AAII_KEY_STATISTICS_DATA,09/30/2022,06/30/2022,12/31/2021
Insider_Ownership,83.0,83.0,40.6
Institutional_Ownership,0.0,0.0,0.0
Net_Insider_Purchases,-3200.0,-700.0,0.0
No_of_Employees,1.0,0.0,0.0
No_of_Institutions,0.0,0.0,0.0
