AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,10.0,10.0,9.0,9.2,9.3,9.4,0.1
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,4.0,5.0,5.0,4.0,3.0,,
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,2.0,1.0
