AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.3,1.4,,0.1,1.0,0.9,,
Institutional_Ownership,53.0,44.5,43.4,53.5,46.2,57.7,44.8,46.5
Net_Insider_Purchases,139.0,301.0,0.0,15.0,-512.0,-537.0,0.0,0.0
No_of_Employees,56.0,56.0,38.0,38.0,38.0,38.0,27.0,27.0
No_of_Institutions,53.0,57.0,51.0,52.0,45.0,44.0,39.0,49.0
