AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,03/31/2021,09/30/2020,03/31/2020
Insider_Ownership,38.7,38.7,38.7,38.7,38.7
Institutional_Ownership,7.7,5.9,5.0,3.3,4.9
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,54.0,54.0,52.0,52.0,47.0
No_of_Institutions,16.0,13.0,13.0,16.0,8.0
