AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,0.0,0.0,0.0,0.0
Institutional_Ownership,77.8,77.0,68.8,63.9,53.0
Net_Insider_Purchases,8.0,0.0,0.0,0.0,0.0
No_of_Employees,,,,,
No_of_Institutions,96.0,90.0,83.0,74.0,64.0
