AAII_KEY_STATISTICS_DATA,09/30/2020,12/31/2019
Insider_Ownership,0.8,0.8
Institutional_Ownership,0.7,0.5
Net_Insider_Purchases,0.0,0.0
No_of_Employees,65.0,65.0
No_of_Institutions,3.0,3.0
