AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,0.1,0.3,0.2,,,0.2
Institutional_Ownership,,99.9,98.7,,88.0,
Net_Insider_Purchases,66.0,182.0,-5820.0,-6068.0,-6068.0,-2393.0
No_of_Employees,550.0,520.0,460.0,490.0,460.0,410.0
No_of_Institutions,333.0,345.0,321.0,279.0,201.0,143.0
