AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.2,0.4,0.2,0.4,0.4,0.3,0.4,0.4
Institutional_Ownership,97.6,98.1,95.5,95.6,96.1,95.6,95.4,93.4,93.8
Net_Insider_Purchases,-31.0,-4.0,37.0,-20.0,-58.0,11.0,53.0,-117.0,-125.0
No_of_Employees,19000.0,20000.0,20000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
No_of_Institutions,993.0,1005.0,1069.0,1006.0,1041.0,1030.0,1006.0,922.0,893.0
