AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,0.4,0.4,12.0
Institutional_Ownership,71.1,66.9,38.8
Net_Insider_Purchases,-9.0,-9.0,0.0
No_of_Employees,,,
No_of_Institutions,44.0,41.0,22.0
