AAII_KEY_STATISTICS_DATA,01/30/2021,07/25/2020,04/25/2020
Insider_Ownership,0.2,0.6,0.6
Institutional_Ownership,93.5,96.8,
Net_Insider_Purchases,-9898.0,-20927.0,1741.0
No_of_Employees,7692.0,6289.0,6289.0
No_of_Institutions,222.0,179.0,177.0
