AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,09/30/2021,06/30/2021
Insider_Ownership,3.5,,,,
Institutional_Ownership,6.2,,,,
Net_Insider_Purchases,109.0,,,,
No_of_Employees,161.0,161.0,127.0,165.0,165.0
No_of_Institutions,37.0,,,,
