AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,4.8,,1.0,1.0,0.1,0.1,0.7,0.7
Institutional_Ownership,22.5,21.4,14.6,25.4,26.4,26.3,24.8,25.6,26.9
Net_Insider_Purchases,63.0,508.0,475.0,409.0,462.0,206.0,52.0,689.0,706.0
No_of_Employees,118.0,137.0,137.0,155.0,155.0,155.0,155.0,178.0,178.0
No_of_Institutions,27.0,23.0,28.0,32.0,31.0,29.0,28.0,22.0,23.0
