AAII_KEY_STATISTICS_DATA,02/28/2023,02/28/2022,08/31/2021
Insider_Ownership,,0.0,
Institutional_Ownership,10.2,10.1,9.8
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,56.0,49.0,54.0
