AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,0.0,0.0
Institutional_Ownership,83.3,61.7,50.2
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,3.0,,
No_of_Institutions,91.0,70.0,54.0
