AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,97.5,97.8,98.8,,,0.0
Net_Insider_Purchases,,,,,,
No_of_Employees,385.0,390.0,158.0,158.0,158.0,157.0
No_of_Institutions,77.0,79.0,67.0,70.0,75.0,0.0
