AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2020,06/30/2020
Insider_Ownership,,0.0,0.3
Institutional_Ownership,98.8,93.9,96.0
Net_Insider_Purchases,0.0,-11.0,303.0
No_of_Employees,,,
No_of_Institutions,517.0,491.0,487.0
