AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,9.4,9.4,7.3,7.4
Institutional_Ownership,35.2,34.5,33.4,33.7
Net_Insider_Purchases,82.0,79.0,52.0,58.0
No_of_Employees,186.0,186.0,181.0,181.0
No_of_Institutions,95.0,85.0,87.0,87.0
