AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,6.7,4.1,4.0,3.9,1.5,1.5,2.6,3.0
Institutional_Ownership,56.5,55.3,45.6,49.8,48.6,46.5,49.0,51.6,45.3
Net_Insider_Purchases,0.0,463.0,265.0,356.0,352.0,-463.0,-740.0,-69.0,114.0
No_of_Employees,103.0,90.0,90.0,82.0,82.0,82.0,82.0,104.0,104.0
No_of_Institutions,44.0,44.0,44.0,43.0,43.0,44.0,40.0,46.0,46.0
