AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,09/30/2021
Insider_Ownership,0.3,3.3,1.0,3.2
Institutional_Ownership,74.9,80.7,69.7,62.6
Net_Insider_Purchases,-10371.0,-1787.0,-1796.0,26605.0
No_of_Employees,428.0,234.0,205.0,205.0
No_of_Institutions,155.0,137.0,81.0,62.0
