AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,42.4
Institutional_Ownership,24.1,27.7
Net_Insider_Purchases,0.0,2800.0
No_of_Employees,972.0,972.0
No_of_Institutions,14.0,19.0
