AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021
Insider_Ownership,56.3,56.3
Institutional_Ownership,0.3,0.5
Net_Insider_Purchases,0.0,0.0
No_of_Employees,19.0,14.0
No_of_Institutions,10.0,18.0
