AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.8,0.7,0.8,0.2
Institutional_Ownership,98.0,98.5,,99.2
Net_Insider_Purchases,134.0,186.0,88.0,27.0
No_of_Employees,4085.0,4085.0,3609.0,3609.0
No_of_Institutions,409.0,402.0,370.0,390.0
