AAII_KEY_STATISTICS_DATA,01/28/2023,04/30/2022,01/31/2022
Insider_Ownership,10.6,2.5,16.0
Institutional_Ownership,47.0,28.8,25.1
Net_Insider_Purchases,684.0,2838.0,12325.0
No_of_Employees,382.0,382.0,354.0
No_of_Institutions,139.0,110.0,93.0
