AAII_KEY_STATISTICS_DATA,04/01/2023,06/25/2022,03/26/2022,09/25/2021,06/26/2021,03/27/2021,12/26/2020,09/26/2020,06/27/2020
Insider_Ownership,1.3,1.6,1.6,1.0,2.0,2.2,1.4,0.2,2.1
Institutional_Ownership,96.9,99.1,98.6,95.4,94.1,91.5,90.3,91.1,90.0
Net_Insider_Purchases,2.0,3.0,23.0,-9.0,6.0,-30.0,-42.0,-5.0,10.0
No_of_Employees,11364.0,11041.0,11041.0,10844.0,10844.0,10844.0,10844.0,9862.0,9862.0
No_of_Institutions,456.0,432.0,423.0,403.0,425.0,423.0,393.0,361.0,356.0
