AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,,
Institutional_Ownership,1.8,1.9
Net_Insider_Purchases,,
No_of_Employees,237.0,345.0
No_of_Institutions,15.0,15.0
