AAII_KEY_STATISTICS_DATA,03/31/2020,12/31/2019
Insider_Ownership,,
Institutional_Ownership,23.3,2.3
Net_Insider_Purchases,,
No_of_Employees,4506.0,4506.0
No_of_Institutions,9.0,6.0
