AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,14.1,12.0,7.3,8.2,6.4,5.0,11.9
Institutional_Ownership,1.5,2.0,2.0,2.0,2.0,2.0,2.0
Net_Insider_Purchases,17.0,18.0,3.0,5.0,6.0,3.0,3.0
No_of_Employees,114.0,114.0,96.0,96.0,96.0,79.0,79.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,1.0,1.0
