AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022
Insider_Ownership,,
Institutional_Ownership,9.9,12.7
Net_Insider_Purchases,,
No_of_Employees,6030.0,5830.0
No_of_Institutions,86.0,77.0
