AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1
Institutional_Ownership,46.4,46.5
Net_Insider_Purchases,0.0,0.0
No_of_Employees,0.0,0.0
No_of_Institutions,135.0,134.0
