AAII_KEY_STATISTICS_DATA,03/31/2023,12/31/2021
Insider_Ownership,67.4,67.4
Institutional_Ownership,2.9,
Net_Insider_Purchases,0.0,0.0
No_of_Employees,9.0,9.0
No_of_Institutions,4.0,
